ID;Replicate 1 GCMS_SampleID;Replicate 1 GCMS_Vial;Replicate 1 GCMS_Replicate;Replicate 1 GCMS_Treatment;Replicate 1 GCMS_HarvestDate;Replicate 1 GCMS_MoistureContent%;Replicate 1 GCMS_Bucket.;Replicate 1 GCMS_Harvest.;Replicate 1 GCMS_Comment;Column1;Column2;Name;RecordNum;Data Filename;Sample ID;Alias;Replicate1;Replicate2;BiologicalReplicate;ReplicateExtraction;Ret Time;Area;Height;Conc;Area%;Height%;LED samples_SampleID;LED samples_Vial;LED samples_Replicate;LED samples_Treatment;LED samples_HarvestDate;LED samples_MoistureContent%;LED samples_Bucket.;LED samples_Harvest.;LED samples_Comment
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;Myrcene;34;D4 E4_D4E4002_Extraction Terps Acquisition_36.gcd;D4E4002;D4E4;D4;E4;2;;6,163;191961;84993;4508,849;0,085;0,194;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;Myrcene;35;D4 E4_D4E4002_Extraction Terps Acquisition_38.gcd;D4E4002;D4E4;D4;E4;2;;6,163;195099;85577;4582,568;0,085;0,193;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;Myrcene;36;D4 E4_D4E4002_Extraction Terps Acquisition_40.gcd;D4E4002;D4E4;D4;E4;2;;6,163;204752;90184;4809,306;0,085;0,198;cascade;D4;1;blue;14/10/2020;9,94;9;1;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;Myrcene;37;D5 E5_D5E5001_Extraction Terps Acquisition_42.gcd;D5E5001;D5E5;D5;E5;1;;6,163;48444;21054;1243,863;0,021;0,048;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;Myrcene;38;D5 E5_D5E5001_Extraction Terps Acquisition_44.gcd;D5E5001;D5E5;D5;E5;1;;6,162;49584;21731;1273,13;0,021;0,049;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;Myrcene;39;D5 E5_D5E5001_Extraction Terps Acquisition_46.gcd;D5E5001;D5E5;D5;E5;1;;6,162;49100;21458;1260,714;0,021;0,048;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;Myrcene;40;D5 E5_D5E5002_Extraction Terps Acquisition_48.gcd;D5E5002;D5E5;D5;E5;2;;6,162;59345;25713;1302,439;0,025;0,056;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;Myrcene;41;D5 E5_D5E5002_Extraction Terps Acquisition_50.gcd;D5E5002;D5E5;D5;E5;2;;6,162;57308;25178;1257,722;0,025;0,056;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;Myrcene;42;D5 E5_D5E5002_Extraction Terps Acquisition_52.gcd;D5E5002;D5E5;D5;E5;2;;6,162;58223;25447;1277,811;0,025;0,057;cascade;D5;1;control;23/10/2020;10,32;;2;
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;Myrcene;43;F1 G1_F1G1001_Extraction Terps Acquisition_54.gcd;F1G1001;F1G1;F1;G1;1;;6,162;184639;81016;4858,498;0,076;0,177;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;Myrcene;44;F1 G1_F1G1001_Extraction Terps Acquisition_56.gcd;F1G1001;F1G1;F1;G1;1;;6,163;175882;76988;4628,052;0,076;0,173;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;Myrcene;45;F1 G1_F1G1001_Extraction Terps Acquisition_58.gcd;F1G1001;F1G1;F1;G1;1;;6,162;175447;77065;4616,623;0,076;0,174;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;Myrcene;46;F1 G1_F1G1002_Extraction Terps Acquisition_60.gcd;F1G1002;F1G1;F1;G1;2;;6,161;177371;78203;4515,733;0,074;0,172;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;Myrcene;47;F1 G1_F1G1002_Extraction Terps Acquisition_62.gcd;F1G1002;F1G1;F1;G1;2;;6,163;173649;76174;4420,965;0,074;0,17;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;Myrcene;48;F1 G1_F1G1002_Extraction Terps Acquisition_64.gcd;F1G1002;F1G1;F1;G1;2;;6,164;169360;74608;4311,768;0,074;0,17;cascade1600;F1;1;control;;;;;20-ID106-131
32;saaz101-107;F2;1;control;;;;;101-107;;;Myrcene;49;F2 G2 H2_F2G2H2001_Extraction Terps Acquisition_66.gcd;F2G2H2001;F2G2;F2;G2;1;;6,164;105567;46462;2015,731;0,044;0,102;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;Myrcene;50;F2 G2 H2_F2G2H2001_Extraction Terps Acquisition_68.gcd;F2G2H2001;F2G2;F2;G2;1;;6,162;101436;44510;1936,862;0,044;0,1;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;Myrcene;51;F2 G2 H2_F2G2H2001_Extraction Terps Acquisition_70.gcd;F2G2H2001;F2G2;F2;G2;1;;6,163;99977;44009;1909,005;0,044;0,1;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;Myrcene;52;F2 G2 H2_F2G2H2002_Extraction Terps Acquisition_72.gcd;F2G2H2002;F2G2;F2;G2;2;;6,162;93612;40873;1930,458;0,039;0,089;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;Myrcene;53;F2 G2 H2_F2G2H2002_Extraction Terps Acquisition_74.gcd;F2G2H2002;F2G2;F2;G2;2;;6,162;89553;39406;1846,754;0,038;0,088;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;Myrcene;54;F2 G2 H2_F2G2H2002_Extraction Terps Acquisition_76.gcd;F2G2H2002;F2G2;F2;G2;2;;6,163;86808;38150;1790,15;0,038;0,087;saaz101-107;F2;1;control;;;;;101-107
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;Myrcene;55;F3 G3_F3G3001_Extraction Terps Acquisition_78.gcd;F3G3001;F3G3;F3;G3;1;;6,162;32445;14105;789,725;0,014;0,031;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;Myrcene;56;F3 G3_F3G3001_Extraction Terps Acquisition_80.gcd;F3G3001;F3G3;F3;G3;1;;6,163;32040;13888;779,869;0,014;0,031;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;Myrcene;57;F3 G3_F3G3001_Extraction Terps Acquisition_82.gcd;F3G3001;F3G3;F3;G3;1;;6,163;31518;13767;767,166;0,014;0,031;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;Myrcene;58;F3 G3_F3G3002_Extraction Terps Acquisition_84.gcd;F3G3002;F3G3;F3;G3;2;;6,163;33105;14367;781,534;0,014;0,032;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;Myrcene;59;F3 G3_F3G3002_Extraction Terps Acquisition_86.gcd;F3G3002;F3G3;F3;G3;2;;6,162;32027;14076;756,099;0,014;0,032;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;Myrcene;60;F3 G3_F3G3002_Extraction Terps Acquisition_88.gcd;F3G3002;F3G3;F3;G3;2;;6,163;31603;13795;746,073;0,014;0,032;cascade;F3;1;far red;10/01/1900;7,93;2;2;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;Myrcene;61;F4 G4_F4G4001_Extraction Terps Acquisition_90.gcd;F4G4001;F4G4;F4;G4;1;;6,163;181163;79792;4395,212;0,08;0,182;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;Myrcene;62;F4 G4_F4G4001_Extraction Terps Acquisition_92.gcd;F4G4001;F4G4;F4;G4;1;;6,163;178368;78795;4327,415;0,08;0,181;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;Myrcene;63;F4 G4_F4G4001_Extraction Terps Acquisition_94.gcd;F4G4001;F4G4;F4;G4;1;;6,163;181269;79912;4397,798;0,079;0,181;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;Myrcene;64;F4 G4_F4G4002_Extraction Terps Acquisition_96.gcd;F4G4002;F4G4;F4;G4;2;;6,163;176321;77504;4531,466;0,072;0,169;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;Myrcene;65;F4 G4_F4G4002_Extraction Terps Acquisition_98.gcd;F4G4002;F4G4;F4;G4;2;;6,162;170932;75603;4392,974;0,072;0,168;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;Myrcene;66;F4 G4_F4G4002_Extraction Terps Acquisition_100.gcd;F4G4002;F4G4;F4;G4;2;;6,162;167681;73885;4309,43;0,072;0,165;cascade;F4;1;blue;14/10/2020;10,24;8;1;
18;saaz;C6;1;control;23/10/2020;8,03;;2;;X;;b-Pinene;1;C6 D6_C6D6001_Extraction Terps Acquisition_6.gcd;C6D6001;C6D6;C6;D6;1;;6,287;146;62;2,271;0;0;saaz;C6;1;control;23/10/2020;8,03;;2;
18;saaz;C6;1;control;23/10/2020;8,03;;2;;X;;b-Pinene;2;C6 D6_C6D6001_Extraction Terps Acquisition_8.gcd;C6D6001;C6D6;C6;D6;1;;6,287;113;50;1,762;0;0;saaz;C6;1;control;23/10/2020;8,03;;2;
18;saaz;C6;1;control;23/10/2020;8,03;;2;;X;;b-Pinene;3;C6 D6_C6D6001_Extraction Terps Acquisition_10.gcd;C6D6001;C6D6;C6;D6;1;;6,284;129;54;2,009;0;0;saaz;C6;1;control;23/10/2020;8,03;;2;
18;saaz;C6;1;control;23/10/2020;8,03;;2;;X;;b-Pinene;4;C6 D6_C6D6002_Extraction Terps Acquisition_12.gcd;C6D6002;C6D6;C6;D6;2;;6,285;117;49;1,934;0;0;saaz;C6;1;control;23/10/2020;8,03;;2;
18;saaz;C6;1;control;23/10/2020;8,03;;2;;X;;b-Pinene;5;C6 D6_C6D6002_Extraction Terps Acquisition_14.gcd;C6D6002;C6D6;C6;D6;2;;6,287;173;59;2,857;0;0;saaz;C6;1;control;23/10/2020;8,03;;2;
18;saaz;C6;1;control;23/10/2020;8,03;;2;;X;;b-Pinene;6;C6 D6_C6D6002_Extraction Terps Acquisition_16.gcd;C6D6002;C6D6;C6;D6;2;;6,286;164;61;2,706;0;0;saaz;C6;1;control;23/10/2020;8,03;;2;
30;cascade;E6;1;blue;14/10/2020;13,57;8;1;;X;;b-Pinene;7;E6 F6_E6F6001_Extraction Terps Acquisition_18.gcd;E6F6001;E6F6;E6;F6;1;;6,291;5505;2114;98,219;0,002;0,005;cascade;E6;1;blue;14/10/2020;13,57;8;1;
30;cascade;E6;1;blue;14/10/2020;13,57;8;1;;X;;b-Pinene;8;E6 F6_E6F6001_Extraction Terps Acquisition_20.gcd;E6F6001;E6F6;E6;F6;1;;6,29;5677;2156;101,297;0,002;0,005;cascade;E6;1;blue;14/10/2020;13,57;8;1;
30;cascade;E6;1;blue;14/10/2020;13,57;8;1;;X;;b-Pinene;9;E6 F6_E6F6001_Extraction Terps Acquisition_22.gcd;E6F6001;E6F6;E6;F6;1;;6,29;5886;2214;105,022;0,002;0,005;cascade;E6;1;blue;14/10/2020;13,57;8;1;
30;cascade;E6;1;blue;14/10/2020;13,57;8;1;;X;;b-Pinene;10;E6 F6_E6F6002_Extraction Terps Acquisition_24.gcd;E6F6002;E6F6;E6;F6;2;;6,29;6303;2403;99,294;0,003;0,005;cascade;E6;1;blue;14/10/2020;13,57;8;1;
30;cascade;E6;1;blue;14/10/2020;13,57;8;1;;X;;b-Pinene;11;E6 F6_E6F6002_Extraction Terps Acquisition_26.gcd;E6F6002;E6F6;E6;F6;2;;6,29;6502;2414;102,431;0,003;0,005;cascade;E6;1;blue;14/10/2020;13,57;8;1;
30;cascade;E6;1;blue;14/10/2020;13,57;8;1;;X;;b-Pinene;12;E6 F6_E6F6002_Extraction Terps Acquisition_28.gcd;E6F6002;E6F6;E6;F6;2;;6,289;6457;2484;101,717;0,003;0,005;cascade;E6;1;blue;14/10/2020;13,57;8;1;
42;cascade;G6;1;control;15/10/2020;12,23;4;1;;X;;b-Pinene;13;G6 H6_G6H6001_Extraction Terps Acquisition_30.gcd;G6H6001;G6H6;G6;H6;1;;6,288;1014;402;18,928;0;0,001;cascade;G6;1;control;15/10/2020;12,23;4;1;
42;cascade;G6;1;control;15/10/2020;12,23;4;1;;X;;b-Pinene;14;G6 H6_G6H6001_Extraction Terps Acquisition_32.gcd;G6H6001;G6H6;G6;H6;1;;6,289;1084;420;20,245;0;0,001;cascade;G6;1;control;15/10/2020;12,23;4;1;
42;cascade;G6;1;control;15/10/2020;12,23;4;1;;X;;b-Pinene;15;G6 H6_G6H6001_Extraction Terps Acquisition_34.gcd;G6H6001;G6H6;G6;H6;1;;6,289;1077;422;20,102;0;0,001;cascade;G6;1;control;15/10/2020;12,23;4;1;
42;cascade;G6;1;control;15/10/2020;12,23;4;1;;X;;b-Pinene;16;G6 H6_G6H6002_Extraction Terps Acquisition_36.gcd;G6H6002;G6H6;G6;H6;2;;6,289;999;389;18,235;0;0,001;cascade;G6;1;control;15/10/2020;12,23;4;1;
42;cascade;G6;1;control;15/10/2020;12,23;4;1;;X;;b-Pinene;17;G6 H6_G6H6002_Extraction Terps Acquisition_38.gcd;G6H6002;G6H6;G6;H6;2;;6,289;1015;394;18,513;0;0,001;cascade;G6;1;control;15/10/2020;12,23;4;1;
42;cascade;G6;1;control;15/10/2020;12,23;4;1;;X;;b-Pinene;18;G6 H6_G6H6002_Extraction Terps Acquisition_40.gcd;G6H6002;G6H6;G6;H6;2;;6,289;901;368;16,439;0;0,001;cascade;G6;1;control;15/10/2020;12,23;4;1;
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;b-Pinene;19;D1 E1_D1E1001_Extraction Terps Acquisition_6.gcd;D1E1001;D1E1;D1;E1;1;;6,289;2825;1054;50,781;0,001;0,002;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;b-Pinene;20;D1 E1_D1E1001_Extraction Terps Acquisition_8.gcd;D1E1001;D1E1;D1;E1;1;;6,29;2493;988;44,826;0,001;0,002;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;b-Pinene;21;D1 E1_D1E1001_Extraction Terps Acquisition_10.gcd;D1E1001;D1E1;D1;E1;1;;6,289;2601;986;46,768;0,001;0,002;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;b-Pinene;22;D1 E1_D1E1002_Extraction Terps Acquisition_12.gcd;D1E1002;D1E1;D1;E1;2;;6,289;2226;884;40,837;0,001;0,002;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;b-Pinene;23;D1 E1_D1E1002_Extraction Terps Acquisition_14.gcd;D1E1002;D1E1;D1;E1;2;;6,29;2334;912;42,813;0,001;0,002;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
19;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011;;;b-Pinene;24;D1 E1_D1E1002_Extraction Terps Acquisition_16.gcd;D1E1002;D1E1;D1;E1;2;;6,29;2373;897;43,531;0,001;0,002;cascade#125;D1;1;control;;;;;lot#235 20-WA-420-011
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;b-Pinene;25;D3 E3_D3E3001_Extraction Terps Acquisition_18.gcd;D3E3001;D3E3;D3;E3;1;;6,291;1338;523;22,212;0,001;0,001;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;b-Pinene;26;D3 E3_D3E3001_Extraction Terps Acquisition_20.gcd;D3E3001;D3E3;D3;E3;1;;6,29;1448;534;24,04;0,001;0,001;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;b-Pinene;27;D3 E3_D3E3001_Extraction Terps Acquisition_22.gcd;D3E3001;D3E3;D3;E3;1;;6,289;1347;526;22,372;0,001;0,001;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;b-Pinene;28;D3 E3_D3E3002_Extraction Terps Acquisition_24.gcd;D3E3002;D3E3;D3;E3;2;;6,29;1285;501;22,5;0,001;0,001;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;b-Pinene;29;D3 E3_D3E3002_Extraction Terps Acquisition_26.gcd;D3E3002;D3E3;D3;E3;2;;6,291;1282;496;22,457;0,001;0,001;cascade;D3;1;blue;22/10/2020;7,9;8;2;
21;cascade;D3;1;blue;22/10/2020;7,9;8;2;;X;;b-Pinene;30;D3 E3_D3E3002_Extraction Terps Acquisition_28.gcd;D3E3002;D3E3;D3;E3;2;;6,29;1229;476;21,526;0,001;0,001;cascade;D3;1;blue;22/10/2020;7,9;8;2;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;b-Pinene;31;D4 E4_D4E4001_Extraction Terps Acquisition_30.gcd;D4E4001;D4E4;D4;E4;1;;6,289;3448;1348;68,929;0,001;0,003;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;b-Pinene;32;D4 E4_D4E4001_Extraction Terps Acquisition_32.gcd;D4E4001;D4E4;D4;E4;1;;6,29;3383;1316;67,631;0,001;0,003;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;b-Pinene;33;D4 E4_D4E4001_Extraction Terps Acquisition_34.gcd;D4E4001;D4E4;D4;E4;1;;6,291;3513;1326;70,22;0,001;0,003;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;b-Pinene;34;D4 E4_D4E4002_Extraction Terps Acquisition_36.gcd;D4E4002;D4E4;D4;E4;2;;6,29;3586;1398;64,413;0,002;0,003;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;b-Pinene;35;D4 E4_D4E4002_Extraction Terps Acquisition_38.gcd;D4E4002;D4E4;D4;E4;2;;6,29;3660;1434;65,739;0,002;0,003;cascade;D4;1;blue;14/10/2020;9,94;9;1;
22;cascade;D4;1;blue;14/10/2020;9,94;9;1;;;;b-Pinene;36;D4 E4_D4E4002_Extraction Terps Acquisition_40.gcd;D4E4002;D4E4;D4;E4;2;;6,291;3817;1481;68,565;0,002;0,003;cascade;D4;1;blue;14/10/2020;9,94;9;1;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;b-Pinene;37;D5 E5_D5E5001_Extraction Terps Acquisition_42.gcd;D5E5001;D5E5;D5;E5;1;;6,292;881;361;17,309;0;0,001;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;b-Pinene;38;D5 E5_D5E5001_Extraction Terps Acquisition_44.gcd;D5E5001;D5E5;D5;E5;1;;6,29;965;389;18,956;0;0,001;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;b-Pinene;39;D5 E5_D5E5001_Extraction Terps Acquisition_46.gcd;D5E5001;D5E5;D5;E5;1;;6,29;1096;402;21,529;0;0,001;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;b-Pinene;40;D5 E5_D5E5002_Extraction Terps Acquisition_48.gcd;D5E5002;D5E5;D5;E5;2;;6,29;1188;464;19,944;0;0,001;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;b-Pinene;41;D5 E5_D5E5002_Extraction Terps Acquisition_50.gcd;D5E5002;D5E5;D5;E5;2;;6,291;1165;448;19,559;0;0,001;cascade;D5;1;control;23/10/2020;10,32;;2;
23;cascade;D5;1;control;23/10/2020;10,32;;2;;X;;b-Pinene;42;D5 E5_D5E5002_Extraction Terps Acquisition_52.gcd;D5E5002;D5E5;D5;E5;2;;6,29;1230;471;20,643;0,001;0,001;cascade;D5;1;control;23/10/2020;10,32;;2;
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;b-Pinene;43;F1 G1_F1G1001_Extraction Terps Acquisition_54.gcd;F1G1001;F1G1;F1;G1;1;;6,289;3866;1498;77,796;0,002;0,003;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;b-Pinene;44;F1 G1_F1G1001_Extraction Terps Acquisition_56.gcd;F1G1001;F1G1;F1;G1;1;;6,289;3931;1477;79,11;0,002;0,003;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;b-Pinene;45;F1 G1_F1G1001_Extraction Terps Acquisition_58.gcd;F1G1001;F1G1;F1;G1;1;;6,289;3630;1442;73,052;0,002;0,003;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;b-Pinene;46;F1 G1_F1G1002_Extraction Terps Acquisition_60.gcd;F1G1002;F1G1;F1;G1;2;;6,288;3874;1490;75,416;0,002;0,003;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;b-Pinene;47;F1 G1_F1G1002_Extraction Terps Acquisition_62.gcd;F1G1002;F1G1;F1;G1;2;;6,29;3617;1426;70,423;0,002;0,003;cascade1600;F1;1;control;;;;;20-ID106-131
31;cascade1600;F1;1;control;;;;;20-ID106-131;;;b-Pinene;48;F1 G1_F1G1002_Extraction Terps Acquisition_64.gcd;F1G1002;F1G1;F1;G1;2;;6,291;3566;1399;69,421;0,002;0,003;cascade1600;F1;1;control;;;;;20-ID106-131
32;saaz101-107;F2;1;control;;;;;101-107;;;b-Pinene;49;F2 G2 H2_F2G2H2001_Extraction Terps Acquisition_66.gcd;F2G2H2001;F2G2;F2;G2;1;;6,29;2054;827;29,996;0,001;0,002;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;b-Pinene;50;F2 G2 H2_F2G2H2001_Extraction Terps Acquisition_68.gcd;F2G2H2001;F2G2;F2;G2;1;;6,289;1965;792;28,687;0,001;0,002;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;b-Pinene;51;F2 G2 H2_F2G2H2001_Extraction Terps Acquisition_70.gcd;F2G2H2001;F2G2;F2;G2;1;;6,29;1965;788;28,697;0,001;0,002;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;b-Pinene;52;F2 G2 H2_F2G2H2002_Extraction Terps Acquisition_72.gcd;F2G2H2002;F2G2;F2;G2;2;;6,289;1865;741;29,405;0,001;0,002;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;b-Pinene;53;F2 G2 H2_F2G2H2002_Extraction Terps Acquisition_74.gcd;F2G2H2002;F2G2;F2;G2;2;;6,289;1891;732;29,822;0,001;0,002;saaz101-107;F2;1;control;;;;;101-107
32;saaz101-107;F2;1;control;;;;;101-107;;;b-Pinene;54;F2 G2 H2_F2G2H2002_Extraction Terps Acquisition_76.gcd;F2G2H2002;F2G2;F2;G2;2;;6,289;1721;688;27,148;0,001;0,002;saaz101-107;F2;1;control;;;;;101-107
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;b-Pinene;55;F3 G3_F3G3001_Extraction Terps Acquisition_78.gcd;F3G3001;F3G3;F3;G3;1;;6,291;620;255;11,536;0;0,001;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;b-Pinene;56;F3 G3_F3G3001_Extraction Terps Acquisition_80.gcd;F3G3001;F3G3;F3;G3;1;;6,29;789;281;14,678;0;0,001;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;b-Pinene;57;F3 G3_F3G3001_Extraction Terps Acquisition_82.gcd;F3G3001;F3G3;F3;G3;1;;6,291;604;251;11,238;0;0,001;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;b-Pinene;58;F3 G3_F3G3002_Extraction Terps Acquisition_84.gcd;F3G3002;F3G3;F3;G3;2;;6,291;692;275;12,499;0;0,001;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;b-Pinene;59;F3 G3_F3G3002_Extraction Terps Acquisition_86.gcd;F3G3002;F3G3;F3;G3;2;;6,291;612;253;11,041;0;0,001;cascade;F3;1;far red;10/01/1900;7,93;2;2;
33;cascade;F3;1;far red;10/01/1900;7,93;2;2;;X;;b-Pinene;60;F3 G3_F3G3002_Extraction Terps Acquisition_88.gcd;F3G3002;F3G3;F3;G3;2;;6,291;643;259;11,613;0;0,001;cascade;F3;1;far red;10/01/1900;7,93;2;2;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;b-Pinene;61;F4 G4_F4G4001_Extraction Terps Acquisition_90.gcd;F4G4001;F4G4;F4;G4;1;;6,291;3507;1350;65,065;0,002;0,003;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;b-Pinene;62;F4 G4_F4G4001_Extraction Terps Acquisition_92.gcd;F4G4001;F4G4;F4;G4;1;;6,291;3480;1344;64,56;0,002;0,003;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;b-Pinene;63;F4 G4_F4G4001_Extraction Terps Acquisition_94.gcd;F4G4001;F4G4;F4;G4;1;;6,291;3616;1377;67,082;0,002;0,003;cascade;F4;1;blue;14/10/2020;10,24;8;1;
34;cascade;F4;1;blue;14/10/2020;10,24;8;1;;x;;b-Pinene;64;F4 G4_F4G4002_Extraction Terps Acquisition_96.gcd;F4G4002;F4G4;F4;G4;2;;6,291;3470;1332;68,199;0,001;0,003;cascade;F4;1;blue;14/10/2020;10,24;8;1;
